release_speed,launch_angle,launch_speed,bat_speed,swing_length,pitch_type,balls,strikes,stand,p_throws,estimated_woba_using_speedangle,hit_outcome
84.8,5.0,91.4,77.9,8.4,ST,0,0,L,R,0.393,1
82.5,13.0,97.6,71.8,7.1,KC,2,2,R,R,0.915,1
97.5,10.0,99.6,74.5,8.0,FF,2,2,R,R,0.774,1
98.7,27.0,102.5,67.7,7.1,FF,3,2,R,R,1.1427317073170735,3
82.2,12.0,101.9,74.3,7.4,CU,0,0,R,L,0.915,1
96.1,-12.0,97.5,77.6,7.2,FF,0,0,R,R,0.204,2
91.6,-19.0,93.6,76.2,7.1,SI,1,1,L,L,0.149,1
99.4,22.0,109.5,77.1,7.7,FF,2,1,L,R,1.6903333333333332,3
96.0,11.0,84.8,70.5,7.7,SI,1,1,R,R,0.553,1
78.1,22.0,98.1,78.7,7.8,SV,2,1,L,L,0.489,2
75.2,0.0,98.5,72.2,7.8,CU,1,2,R,L,0.367,2
88.8,23.0,107.1,72.1,6.9,FF,0,0,R,L,1.5579454545454543,2
75.3,-39.0,68.5,70.4,7.3,CU,2,1,R,L,0.092,1
91.6,12.0,107.5,71.7,7.3,FF,0,0,R,L,0.918,1
76.1,-34.0,73.0,80.5,7.9,CU,3,2,R,L,0.049,1
91.5,17.0,108.3,75.89999999999999,7.166666666666667,SI,2,2,R,L,0.6762631578947369,2
99.3,-5.0,105.5,71.6,6.8,FF,0,1,L,L,0.301,1
81.7,21.0,70.4,67.7,8.9,ST,2,2,R,R,0.834,1
92.6,11.0,94.4,68.2,6.1,FC,1,2,L,R,0.778,1
85.3,34.0,106.0,75.3,7.2,ST,1,2,R,R,1.528739130434783,3
95.3,15.0,92.9,69.3,6.5,FF,1,1,R,R,0.869,1
88.1,21.0,77.1,76.5,8.5,CH,1,1,L,R,0.889,1
83.5,-10.0,91.6,64.6,6.6,SL,1,1,R,R,0.169,1
94.9,-26.0,96.9,73.16666666666667,6.966666666666666,FF,0,2,L,R,0.111,1
94.1,30.0,102.8,78.2,7.1,FF,0,2,R,R,1.33248,3
95.7,-18.0,98.2,64.1,5.7,FF,1,2,L,R,0.151,1
95.5,-1.0,94.1,67.1,6.7,FF,1,2,L,R,0.325,2
92.9,-8.0,114.3,79.3,7.7,FC,2,1,R,R,0.325,1
83.3,37.0,95.9,74.9,7.8,ST,3,2,R,R,0.144,3
99.3,5.0,106.1,76.3,7.4,FF,1,1,L,R,0.553,2
96.4,16.0,110.7,78.2,7.4,FF,0,0,R,R,0.7720909090909092,1
79.6,15.0,111.1,81.4,7.8,ST,3,1,L,R,0.756,1
90.4,-26.0,91.9,66.2,7.2,FF,1,2,R,L,0.102,1
95.1,10.0,92.7,71.5,6.4,SI,0,1,R,R,0.622,1
99.3,1.0,99.4,75.6,7.1,SI,3,1,R,L,0.448,1
86.3,17.0,89.8,77.6,7.6,ST,1,0,R,R,0.743,1
92.3,11.0,107.4,75.3,7.2,SI,3,2,R,R,0.95,1
93.5,36.0,108.9,74.43333333333334,7.266666666666666,FF,2,1,L,R,1.806,3
84.4,18.0,107.2,72.7,7.3,CH,0,0,R,L,0.7675499999999998,1
85.9,20.0,107.9,79.7,8.4,FC,0,0,R,R,1.2864468085106382,1
83.1,16.0,101.4,78.4,7.1,CH,0,0,R,L,0.641,1
80.0,3.0,107.0,76.9,6.7,KC,1,1,R,R,0.518,1
94.4,33.0,108.1,75.1,6.8,FF,0,0,R,R,1.819866666666667,3
98.7,19.0,77.5,72.1,6.8,SI,2,1,R,R,0.904,1
99.9,39.0,106.8,76.7,7.7,FF,1,1,L,R,1.318714285714286,3
94.1,11.0,106.5,71.3,6.6,SI,2,2,R,L,0.95,1
83.4,-8.0,86.6,76.7,7.4,ST,0,0,R,L,0.187,1
94.4,17.0,95.6,65.5,5.5,FF,1,2,L,L,0.509,1
96.8,-3.0,106.0,77.5,7.0,SI,3,1,R,R,0.384,1
96.3,2.0,96.1,71.0,7.1,SI,1,1,L,R,0.43,1
88.9,11.0,93.5,64.9,6.0,SL,0,0,R,R,0.757,1
89.4,4.0,105.7,76.0,7.5,SL,3,2,R,L,0.542,1
88.2,10.0,105.1,72.7,6.8,SL,1,2,R,L,0.887,1
89.0,20.0,77.2,71.1,8.5,SL,2,2,R,L,0.919,1
90.3,31.0,103.6,76.4,8.3,SL,2,0,R,L,1.4390624999999997,3
83.9,7.0,96.4,76.1,9.5,CH,0,1,R,L,0.509,1
95.3,6.0,98.3,66.0,6.2,FF,1,0,L,L,0.584,1
96.5,4.0,96.8,73.7,7.1,FF,0,0,R,L,0.481,1
83.9,11.0,101.1,68.9,7.6,CU,2,2,R,L,0.883,1
94.5,2.0,105.9,75.1,7.5,FF,3,2,R,L,0.473,1
95.7,15.0,96.8,73.7,7.7,FF,0,0,L,L,0.827,1
100.4,7.0,72.1,69.6,7.0,SI,1,2,R,R,0.219,1
93.7,35.0,110.8,73.7,8.0,SL,2,2,L,R,1.8531666666666664,3
99.0,19.0,89.1,75.0,7.1,FC,1,0,L,R,0.501,1
99.7,6.0,101.0,69.5,7.1,FC,0,1,R,R,0.616,1
96.8,13.0,108.6,75.6,7.5,FF,0,0,R,R,0.881,2
97.0,-5.0,89.4,70.43333333333332,6.866666666666667,FF,2,2,L,L,0.182,1
95.1,-20.0,92.7,71.8,7.4,FF,1,0,R,L,0.109,2
97.9,14.0,102.3,74.8,7.1,SI,2,2,L,L,0.767,2
92.2,20.0,90.3,61.9,5.5,FF,1,2,R,L,0.346,1
80.5,-8.0,76.0,75.4,7.7,CH,0,1,R,L,0.072,2
92.0,15.0,100.5,68.8,6.8,FF,1,1,R,L,0.705,1
79.4,-40.0,49.3,67.6,7.7,SL,1,1,L,L,0.225,1
84.9,32.0,108.9,76.2,7.0,SI,2,1,L,R,1.8517777777777775,3
100.1,19.0,76.2,62.5,7.4,FF,1,0,L,R,0.918,1
92.6,27.0,105.4,74.4,6.7,FC,0,0,R,R,1.6189629629629625,3
100.7,17.0,83.8,60.3,5.5,FF,0,0,L,R,0.9,1
99.0,34.0,102.4,73.3,6.7,FF,1,0,R,R,1.0497419354838708,3
89.9,-53.0,76.8,69.6,7.2,SL,0,1,R,L,0.265,1
88.5,36.0,101.0,78.2,7.4,SL,3,2,R,R,0.7304545454545456,3
94.5,30.0,103.8,71.3,7.3,FF,0,0,L,R,1.413333333333333,3
95.0,18.0,79.2,77.1,7.8,FF,0,1,R,R,0.902,1
96.0,12.0,101.3,70.3,7.2,SI,1,0,L,L,0.931,1
73.6,34.0,69.6,63.6,7.9,CU,1,2,L,R,0.667,1
77.9,5.0,111.7,86.1,7.6,KC,1,0,R,R,0.67,2
94.5,5.0,105.6,75.4,7.1,SI,0,0,L,R,0.553,1
88.8,12.0,76.7,73.3,7.9,CH,1,2,R,R,0.388,1
86.0,25.0,105.4,79.6,7.9,SL,2,1,L,R,1.5759180327868858,3
91.3,-3.0,100.9,72.4,7.4,FF,0,1,L,R,0.39,1
92.9,30.0,100.6,82.1,8.6,FF,0,1,R,R,1.0738484848484848,3
87.0,13.0,110.6,77.3,7.7,SL,1,2,R,R,0.858,1
91.9,38.0,105.3,69.3,7.6,FF,3,2,R,L,1.1337333333333333,3
93.2,3.0,105.7,73.10000000000001,7.266666666666666,FF,0,2,R,L,0.523,1
90.1,13.0,80.8,69.2,7.7,SL,3,2,L,R,0.605,2
98.1,17.0,86.7,67.8,6.1,FF,0,1,R,R,0.868,1
94.8,-8.0,67.5,76.5,8.1,SI,2,0,L,R,0.06,1
96.9,20.0,107.9,78.5,7.9,SI,3,1,L,R,1.2864468085106382,3
86.4,29.0,106.6,73.6,7.7,ST,0,1,R,R,1.8444090909090909,3
99.0,28.0,111.8,80.3,7.4,FF,2,2,L,R,2.0,3
83.1,3.0,102.4,81.0,7.1,ST,1,2,R,R,0.549,1
96.4,4.0,107.4,79.8,8.2,SI,0,0,R,R,0.576,1
87.4,13.0,106.7,75.5,9.2,CU,0,1,R,R,0.899,1
87.1,30.0,100.5,72.7,6.5,CU,1,2,R,R,0.9947631578947372,3
95.9,6.0,104.2,70.7,7.0,SI,2,0,L,R,0.561,1
84.0,29.0,73.1,72.2,6.8,ST,0,1,R,R,0.628,1
85.6,-43.0,72.5,68.3,8.1,SL,2,2,L,L,0.156,1
84.2,30.0,99.0,73.2,7.3,CH,0,0,R,L,0.8794666666666667,3
85.5,21.0,81.3,75.4,8.4,CH,2,1,R,L,0.74,1
87.2,-44.0,73.2,61.5,7.9,CH,0,2,R,L,0.154,1
87.8,6.0,76.5,73.8,7.4,SL,0,0,R,R,0.271,1
95.2,13.0,90.2,69.2,7.0,SI,0,2,R,L,0.884,2
92.2,10.0,102.2,67.6,5.9,FC,0,1,L,R,0.826,1
84.0,10.0,106.7,74.4,7.6,CU,0,1,L,R,0.862,1
85.6,19.0,83.7,72.9,8.0,CH,1,0,L,R,0.799,1
84.8,0.0,103.7,82.9,7.8,SL,1,0,L,L,0.45,1
95.8,1.0,86.3,69.0,6.6,SI,1,0,L,R,0.324,1
90.0,-7.0,107.3,65.43333333333334,6.966666666666668,SI,2,0,R,L,0.41,1
89.6,17.0,106.4,77.8,8.6,SL,0,1,R,R,0.557,1
97.6,2.0,86.7,75.3,6.6,SI,3,1,L,L,0.284,1
81.8,19.0,92.0,68.3,7.2,CH,0,0,L,R,0.37,2
97.3,12.0,85.2,70.1,6.4,SI,0,0,R,R,0.616,1
88.6,10.0,107.9,75.1,7.3,SL,1,2,R,R,0.876,1
95.7,25.0,98.7,81.4,8.5,FF,1,0,L,R,0.6991923076923078,3
93.5,34.0,100.8,72.7,7.0,SI,1,1,R,R,0.8860967741935484,3
94.0,24.0,76.5,55.2,4.9,SI,0,2,L,R,0.711,1
83.6,5.0,97.4,69.4,6.8,KC,1,0,L,R,0.481,1
89.5,15.0,100.1,76.9,8.1,SL,0,0,L,R,0.672,1
88.7,9.0,103.9,77.5,8.2,SL,2,0,R,R,0.689,1
95.4,27.0,72.3,71.0,5.8,FF,0,2,L,R,0.83,2
93.6,25.0,91.0,72.9,8.1,FF,0,0,L,R,0.139,2
85.7,14.0,96.7,68.6,8.3,SL,2,2,R,R,0.868,2
94.0,15.0,96.3,64.3,6.6,FF,0,1,L,R,0.759,1
93.7,21.0,72.6,67.7,6.3,FF,1,2,L,R,0.88,1
93.6,2.0,91.9,68.7,6.9,SI,1,0,R,R,0.384,1
95.7,27.0,99.2,68.1,6.3,FF,0,1,L,R,0.7969473684210527,2
85.7,33.0,105.5,76.8,7.0,SL,0,0,R,R,1.6421612903225795,3
80.1,-11.0,84.3,68.2,7.8,ST,0,2,L,L,0.07,1
84.2,-13.0,93.3,81.9,7.5,CH,3,2,R,L,0.158,2
90.6,21.0,100.8,65.8,6.6,SI,1,0,L,L,0.633625,2
79.9,14.0,103.0,70.4,7.5,CU,3,2,L,R,0.766,1
85.0,6.0,108.8,74.8,7.8,ST,2,2,R,R,0.675,1
95.0,-3.0,93.5,68.0,6.4,SI,2,2,L,R,0.31,1
97.3,17.0,62.8,67.8,6.2,FF,0,0,L,R,0.341,1
97.6,12.0,110.9,74.2,8.0,FF,1,0,R,R,0.897,1
98.4,28.0,67.8,72.5,6.4,SI,3,2,L,L,0.882,1
89.0,13.0,87.7,66.6,6.8,SL,1,2,R,R,0.815,1
96.6,-61.0,40.6,69.10000000000001,6.766666666666667,FF,0,1,L,R,0.279,1
95.1,6.0,108.3,78.3,7.0,SI,1,1,R,R,0.608,2
97.3,14.0,100.9,72.2,6.4,FF,1,1,L,R,0.83,1
80.7,13.0,101.5,74.0,7.3,CU,1,1,R,R,0.896,2
93.2,1.0,118.9,82.3,7.4,FC,3,1,R,R,0.601,2
96.9,25.0,111.8,78.9,7.5,FF,2,1,L,R,1.999125,3
79.6,15.0,101.1,74.6,7.0,KC,1,1,L,R,0.705,1
96.9,1.0,108.8,74.1,6.8,FF,1,1,L,R,0.455,1
96.0,22.0,73.4,72.2,7.1,FF,0,0,R,R,0.887,1
92.3,28.0,103.3,80.9,8.5,FS,1,2,R,R,1.3472622950819673,3
91.0,-2.0,87.6,60.2,5.2,FS,1,1,L,R,0.233,1
97.6,16.0,105.5,73.9,7.2,FF,3,2,L,R,0.639,2
80.9,7.0,101.8,75.9,7.0,ST,1,0,L,L,0.616,1
86.3,14.0,91.2,70.2,7.0,CH,0,2,R,L,0.943,1
88.5,-1.0,104.7,72.56666666666666,7.2,SI,0,0,R,R,0.441,1
91.2,18.0,90.0,76.6,7.2,FC,3,2,L,R,0.591,2
98.2,3.0,104.6,72.5,8.8,FF,1,1,R,R,0.503,1
88.3,8.0,84.2,71.9,6.1,FC,0,2,R,L,0.419,1
94.9,5.0,96.4,69.9,7.0,FF,0,2,L,L,0.522,1
89.0,16.0,86.6,62.8,8.2,SL,1,2,R,R,0.908,1
85.9,10.0,101.7,72.9,7.8,SL,0,1,R,R,0.826,1
95.4,16.0,82.0,59.0,6.8,SI,1,0,R,R,0.941,1
93.0,35.0,75.1,82.5,7.4,SI,1,0,L,L,0.189,1
95.9,27.0,115.8,81.7,7.4,FF,1,1,L,R,2.009,3
94.4,12.0,90.6,72.7,7.5,SI,0,1,L,L,0.79,1
94.3,4.0,101.6,72.13333333333334,7.133333333333333,FF,1,2,R,R,0.506,1
86.1,22.0,105.0,75.5,7.1,CH,3,1,R,R,1.2607021276595742,3
85.7,5.0,100.2,75.8,7.3,CH,0,2,L,R,0.503,1
96.0,29.0,107.6,76.3,8.5,FF,0,0,L,R,1.9288888888888889,3
89.5,27.0,106.8,78.0,8.1,CH,3,2,L,R,1.8420851063829784,3
84.8,-48.0,43.3,59.4,8.5,CH,1,2,R,L,0.292,1
78.2,6.0,88.1,69.9,7.8,CU,1,1,R,L,0.476,1
76.6,18.0,95.1,66.6,7.3,CU,0,0,L,R,0.476,1
91.7,17.0,108.5,74.0,7.0,FF,1,0,R,L,0.6762631578947369,2
90.9,7.0,105.9,76.0,7.7,FF,2,0,R,L,0.588,1
86.6,14.0,100.9,70.5,7.4,SL,1,2,L,R,0.83,2
86.1,16.0,89.0,72.4,7.4,SL,1,2,R,L,0.925,1
94.5,19.0,101.1,69.9,7.4,SI,0,1,R,L,0.47,1
97.6,15.0,105.1,72.1,7.8,SI,1,2,R,L,0.713,2
95.7,0.0,107.4,73.8,7.0,FF,0,0,R,R,0.485,1
88.5,19.0,105.9,72.1,7.8,SL,2,0,L,R,0.8315749999999997,1
97.8,24.0,75.0,68.6,6.7,FF,2,2,R,R,0.812,1
94.2,35.0,99.9,71.4,7.0,FF,0,1,L,R,0.7852105263157895,3
93.3,4.0,98.7,70.9,7.8,SI,0,1,R,L,0.47,1
87.0,14.0,102.8,71.9,7.5,CH,2,1,R,L,0.766,1
93.9,11.0,102.7,73.2,7.1,SI,0,0,R,R,0.901,1
97.7,19.0,93.2,60.0,5.6,FF,0,2,L,R,0.415,2
86.1,10.0,108.6,78.86666666666666,7.633333333333333,ST,0,0,R,L,0.933,1
95.7,-7.0,111.4,67.76666666666667,6.833333333333333,SI,0,0,L,R,0.37,1
96.8,0.0,108.7,81.5,7.3,SI,1,1,R,R,0.453,1
82.4,28.0,72.8,72.7,7.9,SV,0,1,L,L,0.733,1
96.9,-61.0,50.366666666666674,65.6,5.6,SI,3,1,L,L,0.27233333333333337,1
93.2,28.0,67.8,66.6,6.9,SI,0,0,R,R,0.882,1
93.1,24.0,106.4,76.23333333333333,7.2,FF,3,2,L,R,1.551925373134328,3
88.0,18.0,99.5,69.5,7.9,SI,0,1,L,L,0.444,1
94.0,-12.0,97.5,68.1,6.3,FF,0,0,L,R,0.19,1
94.4,16.0,88.7,70.7,5.9,FF,3,2,L,R,0.925,1
87.9,30.0,71.7,76.6,7.8,FC,0,0,R,R,0.669,1
87.3,4.0,108.9,74.06666666666666,7.966666666666666,FC,0,1,R,R,0.588,1
80.8,-16.0,90.0,76.8,7.3,CU,1,0,L,R,0.12,1
88.0,-2.0,90.5,75.5,7.8,CH,0,1,L,R,0.235,1
87.7,-3.0,89.6,62.8,7.3,CH,2,2,L,R,0.211,2
76.8,20.0,107.3,76.3,8.0,CU,0,0,L,R,1.136,3
83.7,12.0,90.7,63.3,7.9,ST,1,2,R,R,0.79,1
91.4,15.0,103.2,72.3,7.4,FC,1,1,L,R,0.664,1
91.2,29.0,105.7,75.36666666666666,7.599999999999999,FC,1,1,R,R,1.7448749999999995,3
98.7,19.0,79.8,83.4,7.1,SI,0,0,R,L,0.908,1
98.7,-22.0,96.2,69.7,7.6,FF,1,2,R,R,0.107,1
84.4,-6.0,103.5,70.9,6.6,SL,0,2,R,R,0.384,1
93.3,-17.0,94.9,73.0,7.033333333333334,FF,2,2,L,L,0.149,2
94.8,1.0,101.0,67.1,6.7,SI,0,2,L,L,0.436,1
90.1,6.0,85.4,66.4,5.8,FC,0,0,R,R,0.343,1
82.0,4.0,84.9,59.4,7.1,ST,1,2,R,L,0.353,1
93.1,2.0,102.5,75.4,6.1,FF,2,1,L,L,0.524,1
88.0,4.0,101.4,71.2,6.6,SL,1,1,R,R,0.492,1
94.8,15.0,96.3,73.2,6.9,SI,0,1,R,R,0.759,1
95.6,31.0,62.3,67.1,6.4,FF,0,1,R,R,0.648,1
76.9,2.0,107.7,76.6,7.7,ST,1,1,R,L,0.462,1
95.2,26.0,103.4,74.8,7.0,FF,0,2,R,L,1.3093833333333331,3
96.2,-12.0,92.7,78.1,7.5,FF,1,1,L,R,0.156,1
94.9,29.0,106.5,72.9,8.0,FF,0,0,L,R,1.8444090909090909,3
82.1,18.0,90.8,67.8,8.5,SL,1,0,R,R,0.526,1
98.3,18.0,105.3,73.0,7.1,FF,1,1,R,R,0.6026363636363636,1
99.4,18.0,85.9,70.8,6.7,FF,2,2,L,R,0.852,1
96.4,18.0,109.3,70.56666666666666,7.033333333333334,FF,1,0,L,R,1.0173333333333334,2
94.8,27.0,109.0,77.6,7.4,SI,0,1,R,R,1.9565,3
97.1,9.0,110.7,73.9,7.5,FF,0,2,R,L,0.866,1
96.9,19.0,108.2,74.1,7.8,SI,1,2,L,L,1.0837586206896554,2
83.2,14.0,99.6,77.7,8.3,ST,0,0,R,L,0.8,2
81.3,-42.0,83.1,71.2,6.8,ST,1,2,R,L,0.068,1
98.1,-56.0,83.4,78.0,6.9,SI,1,2,R,L,0.278,1
96.0,11.0,99.2,65.5,5.9,SI,0,0,L,L,0.82,1
95.3,25.0,99.3,74.6,6.9,FF,1,2,R,L,0.6991923076923078,3
74.9,5.0,99.8,72.53333333333333,7.3,CU,0,0,R,L,0.503,1
95.1,-32.0,81.2,53.7,4.5,SI,0,1,L,L,0.05,1
91.7,15.0,107.5,75.8,8.4,FC,0,0,L,R,0.735,2
98.3,-3.0,84.3,67.4,6.4,SI,0,2,R,R,0.141,1
98.4,-10.0,99.3,72.8,6.3,SI,2,1,R,R,0.238,1
94.3,27.0,99.7,83.1,8.0,CH,1,2,L,R,0.9532173913043476,2
95.4,40.0,88.2,75.2,7.9,SI,0,0,L,L,0.002,2
87.6,30.0,71.8,69.7,6.6,SL,1,2,L,R,0.669,1
87.8,23.0,99.3,73.1,7.2,CH,3,2,R,L,0.4954999999999999,1
92.4,20.0,85.9,68.5,7.0,FF,0,0,R,L,0.611,1
77.2,8.0,102.9,70.89999999999999,7.166666666666667,CU,0,1,R,L,0.61,1
98.6,1.0,114.3,75.5,7.5,SI,0,2,L,L,0.533,1
80.9,15.0,100.5,68.3,6.8,CU,2,2,L,L,0.705,1
89.7,28.0,71.8,62.4,8.1,CH,1,2,R,L,0.772,1
87.6,19.0,88.7,73.9,7.2,CH,1,1,R,L,0.501,1
93.4,11.0,93.6,64.3,6.4,SI,1,0,R,L,0.778,2
91.6,6.0,108.3,75.7,7.7,CH,2,2,R,L,0.608,1
95.7,9.0,104.9,74.3,7.7,SI,1,0,L,L,0.75,1
95.3,5.0,97.4,72.5,7.6,SI,3,0,R,L,0.481,1
95.8,10.0,89.5,70.4,6.2,SI,1,1,R,L,0.486,1
78.4,1.0,102.3,73.4,8.1,CU,0,0,R,R,0.528,1
84.7,11.0,84.7,69.8,6.8,CH,2,1,R,L,0.553,1
83.9,-4.0,102.3,78.2,7.9,ST,1,1,R,R,0.311,1
94.6,6.0,88.4,71.1,7.4,FC,0,0,R,R,0.476,1
89.0,22.0,82.7,65.8,8.0,FC,0,0,L,L,0.484,1
83.5,22.0,86.8,60.4,7.9,CH,2,2,R,L,0.274,2
95.4,11.0,100.6,75.0,7.4,FC,2,2,R,R,0.883,1
92.6,40.0,94.2,72.3,8.0,FF,0,0,L,L,0.064,2
95.0,9.0,76.8,68.8,7.5,FF,0,0,L,L,0.367,1
93.9,32.0,66.2,68.9,7.2,FC,0,1,L,R,0.828,1
84.8,-9.0,107.9,73.4,7.5,CU,2,2,R,L,0.364,1
98.8,5.0,105.0,73.83333333333333,7.433333333333334,SI,0,0,R,L,0.541,1
99.0,2.0,83.9,73.4,6.3,SI,2,2,L,L,0.296,1
96.1,3.0,85.4,68.7,5.8,SI,0,0,R,R,0.342,1
96.3,18.0,101.6,69.0,7.0,FF,2,2,R,R,0.495,2
86.4,12.0,101.3,74.6,7.3,ST,0,1,R,R,0.931,1
98.4,-14.0,94.3,68.1,5.5,FF,2,2,L,R,0.17,1
95.9,17.0,76.0,66.5,6.4,FF,3,2,L,R,0.841,2
98.8,12.0,93.7,73.1,6.5,FF,2,1,L,R,0.87,1
96.1,11.0,94.0,61.3,6.3,SI,1,0,L,R,0.778,2
89.1,12.0,99.9,72.2,8.2,CH,3,2,L,R,0.921,2
96.6,7.0,98.3,75.4,7.7,FF,0,1,R,R,0.539,1
96.4,-3.0,87.7,56.0,5.5,SI,0,0,R,R,0.209,1
93.6,-14.0,95.6,75.3,6.9,FC,0,0,R,R,0.212,1
97.1,8.0,87.9,62.1,5.7,FF,0,2,L,R,0.484,2
99.9,16.0,79.0,74.3,6.9,FF,0,2,R,R,0.86,1
83.6,35.0,102.6,76.1,6.8,CU,1,2,R,R,1.1709166666666664,3
95.5,13.0,96.9,62.1,6.2,FF,0,1,R,R,0.89,1
83.3,11.0,102.5,69.1,8.3,SL,2,0,R,R,0.901,2
96.1,13.0,85.2,77.1,7.5,FF,2,0,R,R,0.776,1
96.7,-4.0,104.1,71.9,7.5,FF,0,1,L,R,0.421,1
96.4,9.0,98.1,65.8,6.0,FF,2,2,R,R,0.634,1
95.8,1.0,102.5,71.9,7.0,FF,0,0,L,R,0.441,1
93.5,39.0,112.8,81.8,8.1,FF,0,0,R,R,1.786,3
94.5,12.0,92.5,62.4,5.4,FF,3,2,L,R,0.796,1
89.6,30.0,72.1,72.0,8.2,CH,2,2,L,R,0.669,1
94.4,14.0,81.8,77.5,8.5,SI,0,1,L,R,0.773,1
90.4,21.0,72.0,63.1,7.8,SL,3,2,R,R,0.871,1
86.4,35.0,107.2,80.2,8.1,CU,0,0,L,R,1.6691052631578946,3
85.2,10.0,77.5,72.6,8.3,CU,1,2,R,R,0.343,1
96.5,19.0,110.7,76.5,7.1,FF,3,1,R,R,1.469076923076923,2
95.9,-15.0,89.9,75.1,7.5,FF,2,0,L,R,0.118,1
75.2,25.0,70.5,63.7,7.6,CU,1,2,R,R,0.897,1
94.7,38.0,107.1,76.8,7.5,FF,2,1,L,R,1.357090909090909,3
95.5,8.0,95.9,68.4,6.8,FF,0,2,R,R,0.531,1
95.2,6.0,101.3,69.5,7.4,FF,1,1,L,R,0.616,1
85.3,-2.0,99.7,71.1,7.1,SL,1,1,R,R,0.396,1
85.3,0.0,86.6,72.3,8.1,SL,0,1,R,R,0.252,2
89.1,16.0,107.2,71.4,7.1,SL,3,2,R,R,0.745,2
94.2,23.0,78.1,76.0,7.1,SI,1,0,R,R,0.74,1
89.2,26.0,104.1,75.5,7.6,FC,0,1,R,R,1.502966101694915,3
88.0,24.0,66.8,55.2,9.1,SL,1,2,R,R,0.826,1
88.8,4.0,109.8,73.9,7.9,SL,3,2,R,R,0.644,1
96.4,10.0,107.5,72.3,6.3,FF,0,0,R,R,0.862,1
96.3,-4.0,110.5,77.4,7.0,SI,2,1,L,R,0.374,1
83.9,22.0,103.1,69.8,7.0,SL,1,2,R,R,0.9262222222222224,3
79.0,-7.0,91.4,73.9,8.1,CU,2,2,L,R,0.225,1
89.2,-11.0,21.3,69.6,8.6,SL,0,1,R,R,0.318,1
93.9,-8.0,97.1,70.2,8.5,SI,2,0,R,R,0.245,1
95.5,-48.0,70.3,69.1,5.7,SI,1,0,R,R,0.262,1
89.9,3.0,71.7,70.7,8.0,CH,1,2,R,R,0.166,1
92.0,19.0,101.2,74.4,7.5,CH,1,2,L,R,0.47,1
97.3,15.0,89.8,76.4,7.4,SI,0,0,R,R,0.92,1
98.2,-62.0,60.6,69.0,6.5,SI,0,1,R,R,0.284,1
89.0,16.0,115.4,82.4,8.3,FF,2,0,R,L,1.3425,2
85.5,14.0,98.2,77.0,7.5,SL,0,0,L,L,0.869,1
85.2,22.0,74.0,78.9,8.2,SL,0,0,R,R,0.899,1
90.9,31.0,69.0,70.1,6.7,FF,1,1,R,L,0.82,1
91.1,30.0,96.5,72.1,6.5,SI,3,2,R,L,0.4684666666666665,2
89.8,15.0,102.5,77.2,7.6,SI,3,1,R,R,0.661,1
90.3,31.0,102.7,76.5,7.5,FF,3,2,R,R,1.2699322033898306,3
88.1,15.0,104.2,73.7,7.5,SI,1,1,R,R,0.632,1
83.0,-11.0,90.1,66.5,6.6,KN,1,2,L,R,0.18,1
90.3,28.0,106.8,76.43333333333334,7.866666666666667,FF,2,2,R,R,2.0,3
97.3,-6.0,103.0,70.9,7.2,FF,0,1,R,R,0.34,1
90.1,25.0,86.0,67.6,7.3,FF,0,1,R,R,0.12,2
90.6,14.0,102.8,68.4,6.8,SI,2,2,L,R,0.766,1
84.0,23.0,96.6,70.2,6.2,CH,1,1,L,R,0.359,2
92.7,21.0,48.2,63.2,5.5,FF,0,1,L,R,0.164,2
91.1,30.0,112.9,75.4,7.5,FF,0,0,R,L,2.0,3
90.6,20.0,110.1,78.5,8.0,FF,1,1,R,L,1.5023157894736845,2
90.5,4.0,100.5,67.4,6.6,SI,1,1,L,L,0.479,1
79.7,15.0,97.5,72.7,7.4,CU,0,0,R,L,0.827,1
89.0,5.0,106.8,74.4,7.3,FF,0,0,R,L,0.589,1
83.3,11.0,110.0,77.2,7.9,CH,0,0,R,L,0.945,2
81.8,12.0,101.1,81.4,7.1,CU,0,1,R,R,0.931,2
93.9,4.0,110.9,73.8,7.7,SI,0,0,L,R,0.66,1
82.2,19.0,76.9,72.2,7.5,CH,1,1,R,L,0.904,1
90.5,-9.0,107.2,79.0,7.9,SI,2,2,R,L,0.314,1
84.4,12.0,101.3,72.9,7.4,ST,1,1,R,L,0.931,1
98.1,-2.0,106.5,69.2,6.1,SI,2,2,L,L,0.423,1
97.2,-1.0,72.9,71.4,6.4,SI,1,2,L,L,0.107,1
82.7,10.0,108.8,76.9,7.4,CU,0,2,L,R,0.933,1
86.0,-3.0,88.3,72.6,7.1,ST,1,2,R,R,0.227,1
85.1,29.0,100.7,75.0,8.2,CH,0,1,R,R,1.0995333333333337,3
95.4,-58.0,64.6,72.1,8.0,SI,3,2,R,R,0.264,1
87.7,23.0,106.9,75.0,7.9,ST,2,2,R,R,1.5579454545454543,3
92.9,-18.0,85.3,68.5,6.8,SI,0,1,R,R,0.049,1
93.4,20.0,77.1,72.6,7.9,FF,1,0,L,R,0.919,1
95.7,31.0,99.7,69.0,6.6,FF,1,2,L,R,0.950714285714286,3
82.4,-14.0,77.4,74.4,7.2,CU,3,2,R,R,0.086,1
95.0,29.0,99.7,74.8,7.3,FF,0,1,R,R,1.0012424242424245,2
97.9,31.0,100.0,70.3,7.8,FF,0,0,R,R,0.950714285714286,2
